5.000000,0.323077,0.276923,0.892308,0.999113,0.600000,0.958315,0.973527,0.889393,0.993448,0.899218,0.966128
5.000000,0.317073,0.146341,0.573171,1.000000,0.793404,0.953939,0.988686,0.942809,0.995455,0.887120,0.978735
5.000000,0.264368,0.241379,0.609195,0.996979,0.715093,0.966568,0.933347,0.825705,0.998684,0.904409,0.971548
5.000000,0.379310,0.275862,0.965517,0.970337,0.770564,0.916515,0.985197,0.916515,0.985197,0.754138,0.974277
5.000000,0.340426,0.148936,0.585106,0.993171,0.600000,0.939895,0.956210,0.945514,0.982541,0.815365,0.961444
5.000000,0.371795,0.269231,0.897436,0.987620,0.594735,0.960271,0.990217,0.924595,0.995455,0.847922,0.956010
7.000000,0.518987,0.291139,0.924051,0.649264,0.761736,0.820652,0.942809,0.820652,0.971242,0.641500,0.996795
7.000000,0.473684,0.284211,0.968421,0.696096,0.316124,0.872346,0.950374,0.782841,0.974996,0.731522,0.927579
7.000000,0.546512,0.267442,0.965116,0.807591,0.316124,0.931541,0.948030,0.885250,0.972582,0.759419,0.925651
7.000000,0.523256,0.337209,1.290698,0.458123,0.963853,0.866025,0.890724,0.769789,0.966857,0.753425,0.922690
7.000000,0.530864,0.283951,1.419753,0.222205,0.869267,0.838140,0.962091,0.796490,0.972582,0.556020,0.987117
7.000000,0.365591,0.215054,0.698925,0.960442,0.509012,0.851835,0.924595,0.634738,0.990659,0.806269,0.933347
7.000000,0.457831,0.240964,1.289157,0.000000,0.908928,0.903508,0.958315,0.885250,0.972582,0.853105,0.941136
7.000000,0.486111,0.236111,1.083333,0.735597,0.815434,0.893029,0.916515,0.759934,0.953939,0.715695,0.944723
7.000000,0.451220,0.268293,1.341463,0.333212,0.868237,0.716415,0.982541,0.758938,0.972582,0.636316,0.925651
7.000000,0.428571,0.263736,1.208791,0.000000,0.672558,0.872346,0.963789,0.900535,0.965374,0.772270,0.956377
7.000000,0.443182,0.261364,0.943182,0.830713,0.732829,0.812233,0.968246,0.812233,0.956520,0.634000,0.901666
7.000000,0.377778,0.200000,0.822222,0.769299,0.399653,0.859796,0.940271,0.745356,0.986013,0.807591,0.924595
7.000000,0.465753,0.356164,1.082192,0.839825,0.237332,0.887120,0.951486,0.898475,0.939895,0.811311,0.958315
7.000000,0.320988,0.283951,1.197531,0.368627,0.577808,0.885250,0.960271,0.924595,0.924595,0.728607,0.973697
7.000000,0.400000,0.305263,1.231579,0.379967,0.790965,0.871837,0.958315,0.847615,0.958315,0.907036,0.945340
7.000000,0.506173,0.296296,1.135802,0.723355,0.371154,0.895806,0.963789,0.883683,0.977103,0.600000,0.967499
7.000000,0.505495,0.263736,1.329670,0.159614,1.040365,0.895806,0.963789,0.916515,0.950374,0.806269,0.911290
7.000000,0.545455,0.285714,1.324675,0.170867,0.837450,0.833054,0.954606,0.816194,0.963789,0.661438,0.980914
7.000000,0.346667,0.293333,1.000000,0.777752,0.464231,0.903508,0.924595,0.773213,0.980779,0.925651,0.935646
7.000000,0.489796,0.214286,1.122449,0.745356,0.847946,0.912909,0.958315,0.820652,0.986582,0.745356,0.932393
7.000000,0.425287,0.287356,1.137931,0.775312,0.376748,0.866025,0.962091,0.859796,0.985407,0.678958,0.969663
7.000000,0.548780,0.280488,1.170732,0.452249,0.410775,0.908169,0.982541,0.969800,0.956210,0.534655,0.971924
7.000000,0.533333,0.277778,1.122222,0.670872,0.257448,0.847615,0.958315,0.854166,0.960000,0.384615,0.951486
7.000000,0.431818,0.272727,1.090909,0.680881,0.824034,0.866025,0.942809,0.824942,0.965374,0.854482,0.926290
7.000000,0.475728,0.271845,1.271845,0.458123,0.979796,0.887120,0.973009,0.849057,0.988542,0.731023,0.928195
7.000000,0.505747,0.287356,1.333333,0.653221,0.881917,0.816194,0.950374,0.745356,0.950374,0.515079,0.969965
7.000000,0.590361,0.337349,1.313253,0.359011,0.710430,0.888780,0.927025,0.866025,0.942809,0.737818,0.939895
7.000000,0.614458,0.289157,1.313253,0.469153,0.868772,0.895806,0.963789,0.900535,0.965374,0.537328,0.934050
7.000000,0.357143,0.238095,1.464286,0.798999,1.072898,0.816194,0.950374,0.782841,0.974996,0.800000,0.951486
7.000000,0.430556,0.305556,1.041667,0.636316,0.669450,0.887120,0.933347,0.872953,0.939895,0.800000,0.985614
7.000000,0.560976,0.268293,0.951220,0.815815,0.636733,0.879342,0.924595,0.866025,0.948030,0.442939,0.937559
7.000000,0.372340,0.287234,1.063830,0.613784,0.529595,0.732422,0.923757,0.525062,0.977103,0.838140,0.937988
7.000000,0.475610,0.256098,1.158537,0.173417,0.652462,0.859207,0.928195,0.771389,0.962091,0.487291,0.982265
7.000000,0.420455,0.238636,1.261364,0.230919,1.063025,0.872346,0.950374,0.845905,0.963789,0.760489,0.957282
7.000000,0.447917,0.177083,0.989583,0.792589,0.819164,0.934655,0.934655,0.900535,0.965374,0.858496,0.854482
7.000000,0.322917,0.229167,0.989583,0.691661,0.839330,0.895806,0.934655,0.716415,0.972582,0.873302,0.925651
7.000000,0.485149,0.247525,1.059406,0.636316,1.212183,0.920261,0.920261,0.872346,0.934655,0.686349,0.842650
7.000000,0.447059,0.282353,1.082353,0.643517,0.406658,0.803174,0.940271,0.812233,0.978058,0.722512,0.952737
7.000000,0.488372,0.244186,1.069767,0.578349,0.328684,0.845905,0.934655,0.782841,0.950374,0.719546,0.923515
7.000000,0.463158,0.263158,1.021053,0.606777,0.324336,0.916515,0.963789,0.859207,0.982541,0.621034,0.990308
7.000000,0.441558,0.298701,1.129870,0.410713,0.240746,0.851835,0.942809,0.785353,0.971242,0.624218,0.975781
7.000000,0.525641,0.269231,1.217949,0.452249,0.477392,0.866025,0.931541,0.806738,0.962091,0.607237,0.971548
7.000000,0.397436,0.256410,0.487179,0.989984,0.959311,0.916515,0.953939,0.872953,0.980779,0.836514,0.927697
7.000000,0.443182,0.284091,0.988636,0.556617,0.399704,0.853105,0.920261,0.793404,0.965374,0.729285,0.930672
7.000000,0.433333,0.350000,1.316667,0.000000,0.564131,0.874598,0.952981,0.826797,0.968246,0.754544,0.942809
7.000000,0.626667,0.280000,1.253333,0.699854,0.938518,0.916515,0.973527,0.925651,0.945946,0.472453,0.922039
7.000000,0.569767,0.279070,1.244186,0.342840,1.217790,0.903508,0.958315,0.887120,0.951486,0.578349,0.962091
7.000000,0.419355,0.290323,1.322581,0.500612,0.302584,0.857619,0.958315,0.866025,0.974996,0.810161,0.970170
7.000000,0.417722,0.379747,1.443038,0.491561,0.808122,0.829747,0.960271,0.885250,0.908169,0.833426,0.958315
7.000000,0.474359,0.256410,1.230769,0.353391,0.737305,0.866025,0.962091,0.816194,0.984071,0.727066,0.970773
7.000000,0.436782,0.264368,0.908046,0.657738,0.712868,0.840593,0.927025,0.690425,0.966857,0.850289,0.916515
7.000000,0.453333,0.213333,0.960000,0.859207,0.612207,0.890724,0.973831,0.851835,0.981692,0.852285,0.924595
7.000000,0.611111,0.388889,1.444444,0.381843,0.381843,0.829747,0.960271,0.879342,0.942809,0.509509,0.977321
7.000000,0.569767,0.302326,1.244186,0.353391,0.971116,0.851835,0.942809,0.879342,0.924595,0.628539,0.947808
7.000000,0.569444,0.277778,1.111111,0.676065,0.539313,0.866025,0.979796,0.893029,0.953939,0.704527,0.935646
7.000000,0.443182,0.261364,1.022727,0.410713,0.348005,0.866025,0.948030,0.771389,0.983332,0.736850,0.952174
7.000000,0.505747,0.275862,0.954023,0.484123,0.248039,0.939895,0.920712,0.912494,0.973831,0.753766,0.956010
7.000000,0.493827,0.283951,1.111111,0.287614,0.368627,0.820652,0.971242,0.829747,0.972582,0.745356,0.976346
7.000000,0.569620,0.341772,1.126582,0.745356,0.651533,0.824942,0.965374,0.866025,0.942809,0.399704,0.940271
7.000000,0.401869,0.233645,1.028037,0.625171,0.819164,0.828493,0.932952,0.797156,0.964481,0.854482,0.869245
7.000000,0.573333,0.266667,1.573333,0.320145,1.289205,0.908169,0.960271,0.928195,0.928195,0.576777,0.973527
7.000000,0.506173,0.259259,1.185185,0.521366,0.561110,0.885250,0.960271,0.851835,0.981692,0.714143,0.956010
7.000000,0.505495,0.307692,1.043956,0.831479,0.359011,0.897998,0.932952,0.820652,0.978954,0.771389,0.858869
7.000000,0.414286,0.228571,1.300000,0.702728,1.191534,0.866025,0.942809,0.791545,0.960645,0.830259,0.932699
7.000000,0.478873,0.267606,1.169014,0.574960,0.507067,0.882353,0.971924,0.795418,0.983332,0.764968,0.904615
7.000000,0.536585,0.256098,1.451220,0.285657,1.214651,0.793404,0.952561,0.793404,0.952561,0.612948,0.885957
7.000000,0.595238,0.297619,1.309524,0.794057,0.348005,0.942809,0.942809,0.840593,0.992157,0.638971,0.911654
7.000000,0.413043,0.260870,0.760870,0.520833,0.963337,0.877268,0.932952,0.757305,0.978954,0.788227,0.959505
7.000000,0.380952,0.309524,1.404762,0.804725,1.067451,0.731522,0.962091,0.718379,0.952561,0.474974,0.984568
7.000000,0.438202,0.337079,0.898876,0.858496,0.638971,0.890724,0.948030,0.796490,0.972582,0.696096,0.930537
7.000000,0.584416,0.298701,1.220779,0.720617,0.663325,0.912494,0.962091,0.829747,0.982541,0.777752,0.932523
7.000000,0.522388,0.343284,1.223881,0.764046,0.763365,0.874598,0.983332,0.955769,0.971924,0.532939,0.919600
7.000000,0.426966,0.303371,0.943820,0.797938,0.283730,0.866025,0.931541,0.793404,0.976085,0.753425,0.895806
7.000000,0.464789,0.281690,1.211268,0.615830,0.685009,0.887120,0.951486,0.866025,0.968246,0.811311,0.913762
7.000000,0.452381,0.297619,1.309524,0.173417,1.147896,0.785353,0.971242,0.806738,0.973831,0.405070,0.982887
7.000000,0.406250,0.260417,1.229167,0.699448,1.653303,0.806738,0.948030,0.771389,0.973831,0.693974,0.956010
7.000000,0.500000,0.308824,1.764706,1.206004,1.415784,0.730487,0.980779,0.820652,0.942809,0.379057,0.959505
7.000000,0.347826,0.282609,1.076087,0.567274,0.867024,0.866025,0.936750,0.745356,0.988095,0.833426,0.974996
7.000000,0.644068,0.389831,1.627119,0.777460,0.600925,0.791545,0.974996,0.907036,0.929659,0.000000,0.989128
7.000000,0.464286,0.285714,1.321429,0.705609,0.941009,0.885250,0.972582,0.903508,0.942809,0.593010,0.963789
7.000000,0.558442,0.259740,1.077922,0.770564,0.664540,0.883683,0.954606,0.833054,0.966857,0.328671,0.982887
7.000000,0.538462,0.282051,1.153846,0.324324,0.452249,0.806738,0.962091,0.788227,0.933347,0.672908,0.967213
7.000000,0.377778,0.277778,1.000000,0.582961,0.696672,0.866025,0.931541,0.647689,0.981692,0.754138,0.885957
6.000000,0.405063,0.265823,0.544304,0.904409,0.987117,0.903508,0.981692,0.903508,0.971242,0.830538,0.991748
6.000000,0.412500,0.287500,0.687500,0.903508,0.942809,0.879342,0.942809,0.838140,0.983332,0.820652,0.980779
6.000000,0.195122,0.243902,0.475610,0.961737,0.969124,0.951486,0.951486,0.880695,0.987456,0.968246,0.978735
6.000000,0.367816,0.252874,0.643678,0.884433,0.957363,0.940271,0.966857,0.853105,0.991457,0.838140,0.989493
6.000000,0.423913,0.250000,0.782609,0.935252,0.858225,0.928884,0.974996,0.880214,0.994816,0.774435,0.993691
6.000000,0.369048,0.321429,0.714286,0.870169,0.885957,0.879342,0.971242,0.879342,0.971242,0.714143,0.966568
6.000000,0.573529,0.323529,0.823529,0.882353,0.944186,0.990217,0.995664,0.998966,0.973831,0.738349,0.999723
6.000000,0.236111,0.250000,0.680556,0.960645,0.812233,0.942809,0.960645,0.895806,0.974996,0.897420,0.977925
6.000000,0.352941,0.264706,0.558824,0.916515,0.994987,0.929659,0.977588,0.929659,0.987456,0.881480,0.996708
6.000000,0.239130,0.250000,0.510870,0.931541,0.992627,0.958315,0.969549,0.897998,0.992774,0.977103,0.989530
6.000000,0.313253,0.253012,0.493976,0.932393,0.992716,0.931541,0.973831,0.900535,0.991457,0.887120,0.987456
6.000000,0.382979,0.414894,0.521277,0.979200,0.996212,0.948030,0.948030,0.945514,0.960271,0.773213,0.983332
6.000000,0.593750,0.296875,0.718750,0.925896,0.974996,0.990217,0.982541,0.990217,0.972582,0.781922,0.997384
6.000000,0.445652,0.282609,0.554348,0.942809,0.974996,0.908169,0.972582,0.872346,0.991071,0.670872,0.991818
6.000000,0.489130,0.380435,0.804348,0.798383,0.971617,0.949514,0.971924,0.956751,0.983332,0.670103,0.991868
6.000000,0.333333,0.204301,0.505376,0.789824,0.991071,0.942809,0.924595,0.793404,0.999054,0.956010,0.958315
6.000000,0.329545,0.261364,0.534091,0.929205,0.988354,0.950374,0.984071,0.940271,0.985407,0.881647,0.979796
6.000000,0.280000,0.240000,0.640000,0.989365,0.813319,0.962091,0.983332,0.937559,1.000000,0.939895,0.973009
6.000000,0.493976,0.421687,0.879518,0.695582,0.999811,0.859796,0.985407,0.919898,0.971924,0.588482,0.999783
6.000000,0.347826,0.347826,0.630435,0.937559,0.976085,0.888780,0.956520,0.866025,0.978058,0.871612,0.994325
6.000000,0.436620,0.295775,0.549296,0.954300,0.993372,0.945514,0.982541,0.924595,0.981692,0.901041,0.966568
6.000000,0.348837,0.290698,0.697674,0.969800,0.792589,0.924595,0.981692,0.939895,0.969800,0.879986,0.992889
6.000000,0.516129,0.333333,0.677419,0.934928,0.986907,0.934050,0.983927,0.919600,0.976771,0.682625,0.987861
6.000000,0.350000,0.400000,0.640000,0.934050,0.997446,0.877268,0.979796,0.824379,0.997148,0.649923,0.983332
6.000000,0.391304,0.217391,0.550725,0.933641,0.944553,0.945946,0.962784,0.907036,0.987456,0.853105,0.969231
6.000000,0.310345,0.333333,0.586207,0.964232,0.964232,0.948030,0.948030,0.851835,0.989743,0.876211,0.971548
6.000000,0.300000,0.287500,0.612500,0.780625,0.982265,0.928195,0.960271,0.890724,0.983332,0.820652,0.991267
6.000000,0.200000,0.423529,0.741176,0.848365,0.964329,0.920712,0.969800,0.879342,0.981692,0.891825,0.995859
6.000000,0.416667,0.291667,0.513889,0.928462,0.996320,0.899218,0.968246,0.866025,0.982265,0.827542,0.972397
6.000000,0.458333,0.388889,0.638889,0.911290,0.993055,0.900535,0.937559,0.829747,0.972582,0.784056,0.986764
6.000000,0.342105,0.236842,0.710526,0.968246,0.484123,0.916515,0.991071,0.907036,0.994444,0.993808,0.904943
1.000000,0.265060,0.253012,0.518072,0.969965,0.936244,0.920712,0.989234,0.933347,0.978735,0.876714,0.977588
1.000000,0.293103,0.379310,0.758621,0.974277,0.918953,0.955769,0.971924,0.905549,0.992627,0.907822,0.964329
1.000000,0.416667,0.305556,0.611111,0.936244,0.969965,0.987456,0.994444,0.998538,0.945946,0.920980,0.959399
1.000000,0.342857,0.276190,0.514286,0.961584,0.976463,0.882353,0.961584,0.733911,0.993571,0.909778,0.974996
1.000000,0.364865,0.351351,0.662162,0.996212,0.910711,0.928195,0.982541,0.960271,0.972582,0.859207,0.995763
1.000000,0.316667,0.383333,0.616667,0.968246,0.982265,0.931541,0.998162,0.949918,0.982265,0.888428,0.962091
1.000000,0.291667,0.229167,0.552083,0.938178,0.968246,0.934050,0.946934,0.817259,0.997699,0.926523,0.973645
1.000000,0.257576,0.242424,0.469697,0.998456,0.932523,0.987456,0.977588,0.964753,0.987456,0.983760,0.952174
1.000000,0.218750,0.291667,0.406250,0.987550,0.995952,0.909059,0.942809,0.769789,0.985407,0.912713,0.966857
1.000000,0.478261,0.318841,0.536232,0.979276,0.984172,0.987456,0.994444,0.986764,0.994139,0.745356,0.950184
1.000000,0.342466,0.383562,0.616438,0.942809,0.983332,0.951486,0.994726,0.966568,0.988095,0.886142,0.974996
1.000000,0.402174,0.250000,0.728261,0.872953,0.973745,0.928884,0.988965,0.881209,0.997352,0.845905,0.960645
1.000000,0.246753,0.298701,0.623377,0.928462,0.939388,0.936750,0.988686,0.939895,0.989234,0.912248,0.995561
1.000000,0.271429,0.200000,0.528571,0.984568,0.916515,0.942809,0.960645,0.866025,0.998456,0.962784,0.932523
1.000000,0.440000,0.373333,0.640000,0.991071,0.916515,0.964753,0.977588,0.951486,0.988095,0.854482,0.920980
1.000000,0.462687,0.417910,0.611940,0.975685,0.990573,0.900535,0.965374,0.859207,0.972582,0.855594,0.981941
1.000000,0.246914,0.283951,0.555556,0.974996,0.947083,0.945514,0.982541,0.916515,0.991071,0.968246,0.953939
1.000000,0.250000,0.380952,0.642857,0.980673,0.959235,0.956520,0.942809,0.909059,0.978058,0.963789,0.972226
1.000000,0.261538,0.307692,0.615385,0.974359,0.961444,0.974996,0.986013,0.958315,0.993448,0.926290,0.964329
1.000000,0.352273,0.352273,0.590909,0.890264,0.999215,0.916515,0.996795,0.949514,0.987620,0.779612,0.986302
1.000000,0.252874,0.275862,0.517241,0.977588,0.972816,0.903508,0.981692,0.890724,0.990659,0.900535,0.989530
1.000000,0.270588,0.364706,0.705882,0.986661,0.859207,0.885250,0.945514,0.816194,0.991071,0.914422,0.935646
1.000000,0.304348,0.285714,0.875776,0.973387,0.649436,0.974996,0.988965,0.916515,0.998749,0.918953,0.898801
1.000000,0.320513,0.320513,0.653846,0.969038,0.918655,0.945514,0.960271,0.931541,0.983332,0.886142,0.948030
1.000000,0.420290,0.391304,0.565217,0.980779,0.995230,0.958315,0.981692,0.936750,0.988686,0.918655,0.944290
1.000000,0.213483,0.258427,0.573034,0.968246,0.893029,0.956210,0.980779,0.939895,0.989234,0.938353,0.957363
1.000000,0.329412,0.329412,0.647059,0.982265,0.927025,0.904943,0.977103,0.883683,0.985407,0.856911,0.971924
1.000000,0.188889,0.288889,0.566667,0.995366,0.923077,0.920261,0.952561,0.853105,0.991457,0.946794,0.961197
1.000000,0.367647,0.220588,0.602941,0.968246,0.916515,0.935646,0.998268,0.973527,0.985197,0.817913,0.974996
1.000000,0.337079,0.325843,0.494382,0.998650,0.941267,0.936750,0.998749,0.942809,0.998866,0.722512,0.990659
1.000000,0.405797,0.304348,0.507246,0.979335,0.993668,0.958315,0.989743,0.956210,0.989234,0.851835,0.985672
1.000000,0.236559,0.204301,0.462366,0.999592,0.753766,0.994139,0.962784,0.911970,0.998684,0.978173,0.935646
